id,EAP,HPL,MWS
id22512,0.000725,0.997999,0.001276
id05634,0.059210,0.021714,0.919076
id00105,0.095243,0.235962,0.668795
id26635,0.872802,0.062507,0.064691
id19324,0.150207,0.059679,0.790115
id00210,0.812666,0.086048,0.101286
id06809,0.634318,0.036418,0.329264
id04074,0.004723,0.971318,0.023959
id27010,0.119133,0.077737,0.803130
id00699,0.034059,0.010085,0.955856
id18549,0.118533,0.209325,0.672142
id14089,0.870754,0.101591,0.027656
id19792,0.006169,0.983491,0.010340
id19935,0.007535,0.011598,0.980867
id22960,0.048784,0.023490,0.927726
id02471,0.004488,0.000327,0.995185
id07896,0.041034,0.034622,0.924344
id20033,0.939747,0.037328,0.022925
id15018,0.973520,0.015492,0.010988
id19528,0.927624,0.033584,0.038792
id21621,0.269292,0.035446,0.695262
id14328,0.061780,0.781922,0.156298
id19524,0.725482,0.089458,0.185059
id00219,0.977641,0.005352,0.017007
id23229,0.020701,0.000629,0.978670
id14357,0.808036,0.180168,0.011796
id21829,0.080886,0.076895,0.842219
id02137,0.731010,0.186877,0.082112
id23524,0.148515,0.077416,0.774069
id12022,0.960036,0.019185,0.020780
id05255,0.495886,0.357997,0.146117
id14605,0.856101,0.026039,0.117860
id15329,0.057837,0.248422,0.693742
id06046,0.414125,0.143195,0.442680
id16548,0.100254,0.020934,0.878812
id23369,0.055342,0.016280,0.928378
id17824,0.826269,0.091345,0.082386
id17243,0.043279,0.004844,0.951877
id13185,0.003149,0.988491,0.008360
id27091,0.585993,0.331033,0.082975
id21817,0.042584,0.049757,0.907660
id21912,0.673980,0.298137,0.027883
id24163,0.035592,0.109089,0.855320
id12484,0.022465,0.021660,0.955875
id15799,0.233782,0.217519,0.548700
id22315,0.073908,0.821695,0.104397
id02608,0.163339,0.635174,0.201487
id10057,0.972702,0.017571,0.009727
id01709,0.693366,0.071427,0.235207
id11153,0.005183,0.988836,0.005981
id25154,0.132820,0.824737,0.042442
id18207,0.175809,0.774433,0.049758
id03370,0.194142,0.750104,0.055754
id26760,0.578682,0.134082,0.287236
id15099,0.879883,0.031671,0.088445
id16341,0.028965,0.010997,0.960038
id15572,0.722400,0.118878,0.158722
id24901,0.993144,0.002139,0.004717
id04528,0.864657,0.045227,0.090116
id26507,0.008185,0.000790,0.991025
id26687,0.849027,0.045853,0.105120
id27819,0.158644,0.013164,0.828192
id17610,0.038815,0.956472,0.004713
id03373,0.600983,0.314360,0.084658
id05881,0.090290,0.443722,0.465988
id15875,0.173543,0.239115,0.587342
id18400,0.921131,0.050724,0.028145
id23596,0.008430,0.007393,0.984176
id07006,0.003011,0.990905,0.006084
id25134,0.024297,0.972033,0.003669
id17393,0.903564,0.015086,0.081349
id20155,0.279162,0.673554,0.047284
id09536,0.011972,0.935172,0.052856
id09155,0.035257,0.897655,0.067088
id26482,0.986968,0.009562,0.003470
id17001,0.203792,0.767779,0.028429
id08134,0.469697,0.147140,0.383163
id10174,0.790633,0.189642,0.019725
id04760,0.116258,0.746781,0.136961
id04941,0.451226,0.457045,0.091729
id01339,0.914525,0.030660,0.054816
id24710,0.112069,0.182096,0.705835
id20408,0.496341,0.247068,0.256592
id04028,0.082987,0.185763,0.731250
id07153,0.096920,0.029774,0.873307
id20098,0.269552,0.609872,0.120576
id24146,0.296079,0.076550,0.627370
id06276,0.917563,0.020728,0.061709
id18978,0.239138,0.580300,0.180562
id04247,0.819649,0.018894,0.161457
id02020,0.039345,0.858598,0.102057
id14299,0.027651,0.025645,0.946704
id27255,0.212520,0.595658,0.191822
id05751,0.029396,0.019776,0.950828
id09428,0.996029,0.001074,0.002898
id06941,0.908926,0.087151,0.003923
id25678,0.128412,0.049470,0.822118
id27425,0.976047,0.010314,0.013639
id12619,0.100408,0.882076,0.017516
id00530,0.044571,0.010956,0.944473
id14683,0.823025,0.139010,0.037964
id14618,0.014008,0.965533,0.020459
id07599,0.949859,0.021972,0.028169
id02786,0.904377,0.011975,0.083648
id21563,0.614956,0.036420,0.348624
id26412,0.100740,0.005136,0.894124
id18320,0.159158,0.624171,0.216670
id02043,0.633782,0.150742,0.215475
id03179,0.236544,0.557245,0.206211
id17256,0.394489,0.452527,0.152983
id07435,0.102284,0.299858,0.597858
id17659,0.589838,0.085332,0.324830
id06828,0.044388,0.938928,0.016683
id18636,0.017336,0.014481,0.968183
id05216,0.720190,0.006646,0.273164
id23156,0.705121,0.203874,0.091005
id23861,0.904975,0.033694,0.061331
id21416,0.517805,0.045546,0.436648
id02763,0.596485,0.185373,0.218141
id12625,0.006736,0.004093,0.989171
id08033,0.014657,0.005537,0.979807
id24105,0.238197,0.656035,0.105768
id09295,0.991582,0.002643,0.005775
id22062,0.535739,0.189546,0.274715
id21044,0.958028,0.007712,0.034261
id17419,0.350990,0.244824,0.404186
id10969,0.617564,0.294831,0.087605
id23066,0.086056,0.302251,0.611693
id25667,0.900396,0.042194,0.057410
id14534,0.882103,0.055704,0.062193
id26645,0.019651,0.923183,0.057166
id03965,0.012660,0.000882,0.986458
id25956,0.501788,0.126185,0.372028
id23707,0.935983,0.031591,0.032426
id18026,0.714789,0.055329,0.229882
id10767,0.005940,0.988820,0.005240
id18802,0.828080,0.131757,0.040163
id02940,0.190380,0.760888,0.048732
id13403,0.893410,0.045496,0.061094
id10201,0.004597,0.981712,0.013691
id15333,0.196039,0.032987,0.770974
id25619,0.129358,0.056120,0.814521
id18506,0.194341,0.769234,0.036426
id09835,0.117372,0.868878,0.013751
id14828,0.882246,0.097606,0.020148
id26816,0.050104,0.913092,0.036804
id26134,0.306151,0.666856,0.026993
id25064,0.619885,0.072040,0.308075
id14254,0.686686,0.098833,0.214482
id09352,0.131536,0.478679,0.389785
id21495,0.889594,0.047255,0.063151
id15349,0.092065,0.048486,0.859449
id06759,0.036769,0.918341,0.044890
id20876,0.406702,0.158257,0.435041
id14644,0.908705,0.052650,0.038645
id16927,0.097135,0.022504,0.880361
id00417,0.139943,0.602915,0.257142
id18892,0.567552,0.023397,0.409051
id17500,0.019168,0.973181,0.007651
id17676,0.110085,0.794552,0.095363
id03378,0.999716,0.000191,0.000093
id26891,0.651735,0.071824,0.276441
id15609,0.978413,0.016524,0.005062
id11270,0.500250,0.334769,0.164980
id01141,0.020208,0.002804,0.976988
id18738,0.271843,0.057316,0.670842
id23964,0.022145,0.022076,0.955779
id08032,0.544735,0.026802,0.428463
id10410,0.371785,0.310148,0.318067
id15738,0.713187,0.249729,0.037084
id22293,0.137777,0.020960,0.841263
id23174,0.817224,0.142179,0.040596
id13041,0.027607,0.933805,0.038588
id18377,0.342330,0.197562,0.460107
id24269,0.202120,0.378518,0.419363
id19445,0.432634,0.318323,0.249043
id16449,0.265793,0.711168,0.023039
id11857,0.099955,0.418093,0.481952
id14929,0.389156,0.288109,0.322735
id16029,0.124711,0.092265,0.783024
id09091,0.981071,0.008288,0.010641
id14431,0.134164,0.741553,0.124282
id15857,0.197762,0.269597,0.532640
id26177,0.502372,0.163883,0.333745
id07001,0.025859,0.239580,0.734561
id00626,0.489344,0.055776,0.454880
id25160,0.256436,0.167440,0.576125
id21474,0.006267,0.004924,0.988809
id03155,0.999969,0.000026,0.000004
id11858,0.001844,0.000045,0.998111
id12413,0.003778,0.995291,0.000931
id25656,0.002656,0.994230,0.003113
id24322,0.794155,0.062587,0.143258
id20603,0.736074,0.213576,0.050350
id06878,0.968430,0.018304,0.013266
id03535,0.647210,0.329278,0.023511
id11831,0.398534,0.031076,0.570390
id24685,0.962125,0.030577,0.007299
id10426,0.102285,0.038844,0.858872
id09024,0.127424,0.866705,0.005871
id09728,0.600461,0.028907,0.370632
id01065,0.007137,0.992026,0.000837
id14005,0.928194,0.039802,0.032004
id18534,0.042670,0.112553,0.844777
id19862,0.220908,0.206223,0.572869
id14707,0.885515,0.089511,0.024974
id02248,0.060917,0.665613,0.273470
id20494,0.416277,0.058447,0.525275
id27072,0.986262,0.010619,0.003119
id20587,0.641189,0.293857,0.064954
id24134,0.019591,0.015865,0.964544
id22696,0.207878,0.035983,0.756139
id23757,0.748599,0.128009,0.123393
id18828,0.990785,0.006459,0.002756
id14040,0.077107,0.011634,0.911259
id09385,0.683254,0.077255,0.239492
id16005,0.070627,0.891814,0.037558
id12467,0.717849,0.129886,0.152265
id16209,0.863799,0.045757,0.090443
id01621,0.004062,0.994819,0.001118
id18081,0.082418,0.039075,0.878506
id06667,0.301890,0.017847,0.680264
id07436,0.016721,0.000760,0.982520
id19498,0.009550,0.978849,0.011601
id12123,0.862050,0.039638,0.098312
id17082,0.423981,0.488465,0.087554
id00313,0.159640,0.742353,0.098007
id14281,0.480848,0.044113,0.475039
id14755,0.741087,0.025588,0.233324
id17484,0.739900,0.050709,0.209391
id00111,0.003390,0.977676,0.018934
id16542,0.082728,0.648177,0.269095
id00458,0.529380,0.147792,0.322828
id07682,0.044833,0.906553,0.048614
id02041,0.035560,0.904612,0.059828
id26070,0.308117,0.098735,0.593148
id05271,0.462262,0.227392,0.310346
id18107,0.946496,0.033439,0.020065
id01170,0.037767,0.186767,0.775466
id23464,0.166410,0.802742,0.030848
id03879,0.045580,0.554178,0.400242
id22473,0.006770,0.978223,0.015008
id20937,0.653081,0.227849,0.119070
id16239,0.573442,0.358117,0.068441
id02348,0.965105,0.019556,0.015339
id19796,0.988721,0.007270,0.004009
id06531,0.124468,0.012688,0.862844
id02641,0.178148,0.772065,0.049788
id01332,0.289759,0.023330,0.686911
id24038,0.088837,0.611138,0.300025
id23699,0.948294,0.042630,0.009076
id07294,0.919054,0.071444,0.009501
id00319,0.923118,0.070381,0.006501
id05699,0.968081,0.024564,0.007355
id18863,0.523657,0.117892,0.358451
id07745,0.277683,0.013365,0.708952
id02157,0.017622,0.964565,0.017813
id00525,0.078196,0.143785,0.778018
id14740,0.862133,0.078911,0.058957
id01420,0.027255,0.971765,0.000980
id17725,0.979267,0.013985,0.006748
id07807,0.048917,0.930653,0.020431
id11676,0.042224,0.920623,0.037153
id06720,0.219671,0.091058,0.689271
id08048,0.042656,0.023823,0.933520
id04185,0.252781,0.026101,0.721118
id02077,0.878120,0.026885,0.094994
id12968,0.009075,0.029708,0.961217
id01945,0.980397,0.012638,0.006964
id06446,0.116072,0.776824,0.107103
id01072,0.868865,0.087159,0.043976
id15124,0.655396,0.124667,0.219937
id14173,0.019133,0.951467,0.029400
id27559,0.063881,0.013423,0.922696
id13722,0.459531,0.082903,0.457566
id09310,0.922150,0.060541,0.017309
id23024,0.989537,0.005696,0.004767
id24332,0.030355,0.932387,0.037258
id07699,0.601868,0.200967,0.197165
id06837,0.170067,0.733145,0.096787
id07279,0.872714,0.060214,0.067072
id16451,0.727258,0.057460,0.215282
id17588,0.026038,0.878669,0.095293
id07018,0.978797,0.002252,0.018951
id12994,0.648668,0.274802,0.076530
id03703,0.549590,0.102805,0.347606
id01753,0.735013,0.091905,0.173082
id02866,0.039038,0.049309,0.911653
id21884,0.000495,0.998710,0.000795
id27543,0.163128,0.005003,0.831869
id22149,0.166263,0.368005,0.465731
id14595,0.560479,0.352739,0.086782
id12383,0.403496,0.287782,0.308723
id27714,0.789364,0.187338,0.023298
id17634,0.616856,0.325365,0.057779
id15906,0.303834,0.043012,0.653154
id09047,0.191519,0.035622,0.772859
id02059,0.639250,0.034441,0.326309
id19107,0.967019,0.012184,0.020798
id02385,0.864387,0.029785,0.105828
id21312,0.935888,0.031363,0.032749
id02215,0.257790,0.714273,0.027938
id08928,0.307342,0.624705,0.067952
id07099,0.980761,0.009636,0.009603
id01935,0.238465,0.454871,0.306664
id24757,0.012922,0.973228,0.013850
id01848,0.053099,0.107307,0.839594
id06224,0.971694,0.018752,0.009554
id15539,0.106531,0.758464,0.135005
id22907,0.031668,0.942744,0.025588
id12713,0.884612,0.004743,0.110645
id15521,0.351178,0.379584,0.269239
id25539,0.534070,0.075493,0.390438
id23370,0.015614,0.015097,0.969289
id15868,0.580727,0.116633,0.302640
id17808,0.086083,0.066030,0.847888
id08241,0.298503,0.523439,0.178058
id27284,0.833589,0.119545,0.046866
id20707,0.806276,0.147958,0.045766
id03823,0.002303,0.997225,0.000471
id00463,0.196089,0.286439,0.517472
id07241,0.947056,0.042611,0.010333
id05702,0.007416,0.985297,0.007287
id18973,0.841420,0.107242,0.051338
id18662,0.632390,0.106920,0.260691
id06448,0.115052,0.027257,0.857691
id21002,0.054973,0.937340,0.007687
id08753,0.985294,0.009909,0.004797
id27832,0.079372,0.710254,0.210374
id11341,0.133103,0.798290,0.068607
id11426,0.045200,0.071707,0.883093
id15388,0.029717,0.041713,0.928570
id12801,0.569014,0.236294,0.194692
id02380,0.524383,0.040006,0.435611
id02777,0.145818,0.024588,0.829594
id05412,0.212502,0.053593,0.733905
id01303,0.956692,0.016225,0.027083
id21665,0.907181,0.019995,0.072824
id12973,0.040131,0.038049,0.921820
id22046,0.609078,0.006623,0.384299
id24035,0.127379,0.004746,0.867875
id15513,0.265429,0.706458,0.028113
id12302,0.310241,0.072800,0.616959
id01751,0.720566,0.145049,0.134385
id27003,0.630300,0.238415,0.131284
id14689,0.019078,0.943793,0.037130
id11885,0.535234,0.190873,0.273893
id16558,0.031566,0.576528,0.391906
id15785,0.276518,0.481803,0.241678
id25382,0.053182,0.898618,0.048200
id19170,0.511926,0.453689,0.034385
id22689,0.631437,0.050460,0.318103
id03178,0.797613,0.039920,0.162467
id22393,0.433359,0.022317,0.544325
id19215,0.236741,0.570639,0.192619
id27829,0.695099,0.101838,0.203063
id11659,0.052898,0.011056,0.936046
id25831,0.000668,0.996238,0.003094
id08781,0.635649,0.098073,0.266278
id11550,0.139752,0.811464,0.048784
id25478,0.091613,0.005478,0.902909
id09909,0.973784,0.005708,0.020509
id09009,0.385436,0.113113,0.501451
id12660,0.560893,0.022666,0.416441
id23033,0.169347,0.293032,0.537621
id25937,0.850017,0.079524,0.070460
id10385,0.575735,0.334447,0.089818
id15288,0.073044,0.044437,0.882519
id06403,0.980305,0.016774,0.002921
id18342,0.046941,0.647267,0.305791
id00497,0.368552,0.043780,0.587668
id12156,0.974176,0.017841,0.007983
id26825,0.827692,0.054613,0.117695
id20140,0.207985,0.021298,0.770716
id06714,0.461053,0.216913,0.322034
id06017,0.283406,0.106966,0.609628
id14841,0.703863,0.249427,0.046710
id25646,0.229089,0.055191,0.715720
id09218,0.836644,0.119091,0.044265
id21857,0.001029,0.998291,0.000680
id05750,0.022354,0.022469,0.955177
id10507,0.024017,0.253892,0.722091
id09696,0.429989,0.069160,0.500851
id00835,0.404163,0.300318,0.295519
id26717,0.125695,0.010313,0.863992
id17573,0.002673,0.002645,0.994681
id21144,0.208255,0.458650,0.333095
id02305,0.985453,0.010255,0.004292
id26035,0.487782,0.278491,0.233727
id00878,0.947185,0.022497,0.030319
id08728,0.151722,0.716727,0.131551
id10579,0.080341,0.865107,0.054552
id10720,0.444178,0.053797,0.502025
id09163,0.004063,0.006299,0.989639
id16298,0.162506,0.833691,0.003803
id05342,0.330931,0.100424,0.568645
id24256,0.487833,0.190425,0.321742
id12217,0.116935,0.798268,0.084797
id06159,0.638282,0.089304,0.272414
id24394,0.929130,0.050117,0.020754
id20232,0.083684,0.019362,0.896954
id26856,0.956937,0.037219,0.005844
id15108,0.055076,0.743692,0.201232
id00751,0.356140,0.034402,0.609457
id01784,0.240708,0.146750,0.612542
id26419,0.501421,0.090146,0.408434
id23877,0.524835,0.456484,0.018681
id05019,0.544521,0.242239,0.213240
id23003,0.168348,0.010134,0.821518
id22153,0.501852,0.474468,0.023680
id19726,0.391003,0.568878,0.040118
id19033,0.974506,0.016361,0.009133
id00534,0.015570,0.009834,0.974597
id07030,0.921373,0.014108,0.064519
id08281,0.282864,0.429050,0.288085
id00366,0.615562,0.274207,0.110231
id25446,0.079942,0.840656,0.079401
id25008,0.988420,0.006613,0.004967
id24142,0.024073,0.971556,0.004371
id25331,0.024434,0.029671,0.945894
id16549,0.159164,0.071362,0.769474
id12120,0.084322,0.891432,0.024247
id07518,0.526676,0.464469,0.008855
id24749,0.073756,0.062980,0.863264
id23132,0.784917,0.166592,0.048491
id05946,0.080859,0.049353,0.869788
id07427,0.799560,0.053220,0.147220
id14601,0.026799,0.967158,0.006043
id26504,0.000895,0.001279,0.997826
id27199,0.822940,0.069866,0.107194
id09610,0.428794,0.177435,0.393772
id02071,0.961644,0.016856,0.021501
id24431,0.689950,0.164893,0.145157
id20756,0.315863,0.287062,0.397075
id06525,0.476690,0.109863,0.413447
id11646,0.867257,0.029409,0.103334
id26808,0.956096,0.043237,0.000667
id15122,0.628821,0.036269,0.334910
id26052,0.015872,0.001621,0.982507
id06693,0.918535,0.014491,0.066974
id13520,0.976653,0.016146,0.007202
id04381,0.397535,0.016210,0.586255
id23315,0.167957,0.080863,0.751180
id15685,0.983829,0.009660,0.006510
id12974,0.281299,0.310713,0.407988
id22302,0.728809,0.158872,0.112319
id04848,0.753140,0.157167,0.089693
id05104,0.000794,0.001233,0.997973
id17169,0.271725,0.688290,0.039985
id12736,0.129047,0.859492,0.011461
id24659,0.280084,0.562820,0.157095
id24829,0.266260,0.377882,0.355857
id04164,0.131088,0.849770,0.019142
id17795,0.257963,0.657120,0.084917
id09104,0.235745,0.721427,0.042828
id07833,0.169985,0.030151,0.799865
id16733,0.593379,0.227931,0.178689
id18630,0.469110,0.015014,0.515877
id16064,0.008675,0.014575,0.976750
id00561,0.011559,0.963376,0.025064
id16627,0.475906,0.432981,0.091113
id02162,0.967962,0.028647,0.003391
id16092,0.186294,0.720492,0.093214
id10710,0.089451,0.889240,0.021309
id18885,0.834233,0.006106,0.159661
id10689,0.001263,0.001734,0.997003
id00486,0.113484,0.223992,0.662524
id02370,0.880499,0.104198,0.015304
id22279,0.933762,0.038974,0.027264
id16068,0.504930,0.153500,0.341569
id04053,0.042649,0.001547,0.955804
id09228,0.971787,0.008723,0.019491
id04227,0.415070,0.570053,0.014877
id13578,0.722416,0.170715,0.106869
id18744,0.021995,0.040538,0.937467
id22966,0.051286,0.033214,0.915500
id02979,0.530961,0.325698,0.143341
id26203,0.804727,0.134805,0.060468
id21184,0.858509,0.120208,0.021282
id19201,0.993002,0.001957,0.005040
id20340,0.000609,0.995523,0.003867
id00692,0.095485,0.096594,0.807921
id17757,0.023209,0.012418,0.964372
id22771,0.096443,0.160421,0.743136
id10753,0.432620,0.416866,0.150514
id11899,0.946347,0.028968,0.024685
id20961,0.856640,0.092381,0.050979
id06095,0.080529,0.902822,0.016648
id23625,0.859218,0.083639,0.057143
id03942,0.684096,0.187349,0.128555
id19591,0.081880,0.713646,0.204474
id19732,0.937493,0.040455,0.022052
id24912,0.190482,0.646669,0.162849
id15060,0.896244,0.047010,0.056746
id08018,0.043003,0.901317,0.055680
id02851,0.872891,0.070016,0.057093
id02327,0.271010,0.337269,0.391721
id22631,0.243418,0.383726,0.372857
id22240,0.771445,0.196080,0.032476
id05114,0.449738,0.091966,0.458296
id14979,0.120475,0.865094,0.014431
id25837,0.036216,0.960637,0.003147
id17457,0.163666,0.430577,0.405756
id23050,0.173891,0.013634,0.812475
id06461,0.552100,0.060621,0.387279
id03154,0.301303,0.029436,0.669261
id20285,0.998711,0.000488,0.000800
id23166,0.027322,0.967440,0.005238
id11496,0.281654,0.667743,0.050603
id09569,0.781122,0.152450,0.066428
id11193,0.626469,0.336782,0.036749
id26696,0.871705,0.074263,0.054032
id15363,0.416272,0.431136,0.152592
id13046,0.355321,0.105481,0.539198
id17653,0.041015,0.951601,0.007384
id18812,0.074625,0.017422,0.907953
id23232,0.006670,0.991217,0.002113
id05290,0.172029,0.510705,0.317265
id10667,0.902199,0.046807,0.050994
id15546,0.002245,0.005347,0.992408
id05862,0.205568,0.452173,0.342258
id06225,0.236267,0.144149,0.619584
id17617,0.139041,0.034398,0.826561
id00814,0.083522,0.027770,0.888708
id18898,0.072546,0.851659,0.075795
id19395,0.058100,0.891424,0.050475
id19520,0.619882,0.336607,0.043511
id27501,0.278568,0.148362,0.573069
id06327,0.026660,0.179688,0.793652
id00330,0.035825,0.644114,0.320061
id03792,0.412549,0.372187,0.215264
id09320,0.840357,0.115704,0.043939
id04678,0.201247,0.144719,0.654034
id11663,0.819701,0.070313,0.109987
id24945,0.275864,0.018973,0.705163
id03046,0.003884,0.992054,0.004062
id20236,0.905350,0.046196,0.048454
id07869,0.337283,0.272972,0.389744
id08152,0.000311,0.000124,0.999565
id02910,0.213347,0.703176,0.083477
id26837,0.186537,0.194069,0.619394
id24188,0.294068,0.582060,0.123872
id08748,0.061392,0.602280,0.336328
id18608,0.520338,0.231637,0.248025
id18773,0.226103,0.071232,0.702665
id21822,0.755369,0.110996,0.133635
id09721,0.119312,0.021208,0.859481
id23152,0.706478,0.113256,0.180266
id02249,0.022927,0.959156,0.017917
id14065,0.652243,0.330405,0.017351
